	superkingdom	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	tribe	genus	subgenus	species group	species	subspecies	varietas	forma
1218108	Bacteria			Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Empedobacter			Empedobacter brevis			
1218112	Bacteria			Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae			Kluyvera			Kluyvera cryocrescens			
1218115	Bacteria			Proteobacteria		Betaproteobacteria		Burkholderiales		Burkholderiaceae			Paraburkholderia			Paraburkholderia caledonica			
1218173	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus alcalophilus			
1218177	Bacteria			Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. GBA 94-10			
1218247	Bacteria			Proteobacteria		Betaproteobacteria		Burkholderiales		Burkholderiaceae			Ralstonia			Ralstonia sp. NT80			
1218278	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Entolomataceae			Entoloma			Entoloma vindobonense			
1218488	Viruses									Anelloviridae			Kappatorquevirus			Torque teno sus virus k2			
1218490	Viruses									Anelloviridae			Lambdatorquevirus			Torque teno zalophus virus 1			
1218492	Bacteria			Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus mellifer			
1218493	Bacteria			Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus kullabergensis			
1218494	Bacteria			Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus helsingborgensis			
1218495	Bacteria			Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus apinorum			
1218506	Bacteria			Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus kimbladii			
1218507	Bacteria			Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus melliventris			
1218508	Bacteria			Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus mellis			
1218565	Bacteria			Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira alstonii			
1218591	Bacteria			Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira vanthielii			
1218599	Bacteria			Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira wolbachii			
1218600	Bacteria			Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira sp. P2653			
1218727	Viruses									Geminiviridae			Capulavirus			French bean severe leaf curl virus			
1218932	Eukaryota	Fungi	Dikarya	Basidiomycota	Agaricomycotina	Agaricomycetes	Agaricomycetidae	Agaricales		Cortinariaceae			Cortinarius			Cortinarius hesleri			
1219011	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus coprophilus			
1219016	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus globerulus			
1219019	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus maanshanensis			
1219020	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus marinonascens			
1219027	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus tukisamuensis			
1219029	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus yunnanensis			
1219030	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus zopfii			
1219032	Bacteria			Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae			Comamonas			Comamonas terrigena			
1219033	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Novosphingobium			Novosphingobium lentum			
1219034	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Novosphingobium			Novosphingobium naphthalenivorans			
1219035	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Novosphingobium			Novosphingobium tardaugens			
1219036	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingobium			Sphingobium abikonense			
1219037	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingobium			Sphingobium xenophagum			
1219038	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas adhaesiva			
1219040	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas asaccharolytica			
1219042	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Novosphingobium			Novosphingobium capsulatum			
1219043	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas changbaiensis			
1219045	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingobium			Sphingobium herbicidovorans			
1219046	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas koreensis			
1219048	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas mali			
1219049	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas parapaucimobilis			
1219050	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas paucimobilis			
1219051	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas pituitosa			
1219052	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas pruni			
1219053	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Novosphingobium			Novosphingobium rosa			
1219055	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas soli			
1219058	Bacteria			Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis terrae	Sphingopyxis terrae subsp. terrae		
1219064	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio		Vibrio harveyi group	Vibrio sagamiensis			
1219065	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio proteolyticus			
1219067	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio		Vibrio harveyi group	Vibrio natriegens			
1219069	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio mediterranei			
1219072	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio halioticoli			
1219076	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio		Vibrio harveyi group	Vibrio alginolyticus			
1219077	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio		Vibrio harveyi group	Vibrio azureus			
1219080	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio ezurae			
1219356	Bacteria			Proteobacteria		Betaproteobacteria		Rhodocyclales		Zoogloeaceae			Thauera			Thauera butanivorans			
1219360	Bacteria			Proteobacteria		Gammaproteobacteria		Enterobacterales		Erwiniaceae			Erwinia			Erwinia persicina			
1219361	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Gordoniaceae			Millisia			Millisia brevis			
1219362	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Williamsiaceae			Williamsia			Williamsia muralis			
1219375	Bacteria			Proteobacteria		Gammaproteobacteria		Xanthomonadales		Xanthomonadaceae			Xanthomonas			Xanthomonas cassavae			
1219465	Viruses			Negarnaviricota	Polyploviricotina	Ellioviricetes		Bunyavirales		Peribunyaviridae						Lone Star virus			
1219581	Bacteria			Actinobacteria		Actinobacteria		Actinomycetales		Actinomycetaceae			Actinomyces			Actinomyces sp. S4-C9			
1219585	Bacteria			Actinobacteria		Actinobacteria		Actinomycetales		Actinomycetaceae			Arcanobacterium			Arcanobacterium sp. S3PF19			
1219626	Bacteria			Firmicutes		Clostridia		Clostridiales		Peptostreptococcaceae			Peptostreptococcus			Peptostreptococcus sp. MV1			
1219896	Viruses									Polyomaviridae			Alphapolyomavirus			Procyon lotor polyomavirus 1			
1220022	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales		Nectriaceae			Cylindrocladiella			Cylindrocladiella hahajimaensis			
1220025	Viruses									Potyviridae			Potyvirus			Pokeweed mosaic virus			
1220165	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus marvanovae			
1220166	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus nishimurae			
1220168	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Onygenales		Onygenaceae			Auxarthron			Auxarthron ostraviense			
1220188	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus tanneri			
1220191	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus amoenus			
1220192	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus austroafricanus			
1220201	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus creber			
1220206	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus jensenii			
1220207	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus puulaauensis			
1220208	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus subversicolor			
1220209	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus tabacinus			
1220210	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus tennesseensis			
1220211	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Eurotiomycetidae	Eurotiales		Aspergillaceae			Aspergillus			Aspergillus venenatus			
1220495	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Pseudomonadaceae			Pseudomonas			Pseudomonas punonensis			
1220535	Bacteria			Proteobacteria		Alphaproteobacteria										alpha proteobacterium IMCC14465			
1220551	Bacteria			Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Staphylococcus			Staphylococcus chromogenes			
1220553	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Nocardia			Nocardia flavorosea			
1220554	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura chibensis			
1220557	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura formosensis			
1220558	Bacteria			Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus			Paenibacillus chitinolyticus			
1220559	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura hibisca			
1220561	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura kijaniata			
1220563	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura latina			
1220564	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura macra			
1220567	Bacteria			Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura rubrobrunea			
1220571	Bacteria			Firmicutes		Bacilli		Bacillales		Alicyclobacillaceae			Alicyclobacillus			Alicyclobacillus kakegawensis			
1220572	Bacteria			Firmicutes		Bacilli		Bacillales		Alicyclobacillaceae			Alicyclobacillus			Alicyclobacillus sendaiensis			
1220573	Bacteria			Firmicutes		Bacilli		Bacillales		Alicyclobacillaceae			Alicyclobacillus			Alicyclobacillus shizuokensis			
1220574	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Gordoniaceae			Gordonia			Gordonia amicalis			
1220578	Bacteria			Bacteroidetes		Chitinophagia		Chitinophagales		Chitinophagaceae			Flavihumibacter			Flavihumibacter petaseus			
1220581	Bacteria			Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Agrobacterium			Agrobacterium rhizogenes			
1220582	Bacteria			Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Agrobacterium			Agrobacterium rubi			
1220583	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Gordoniaceae			Gordonia			Gordonia aichiensis			
1220584	Bacteria			Actinobacteria		Actinobacteria		Micrococcales		Microbacteriaceae			Herbiconiux			Herbiconiux solani			
1220586	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Amphibacillus			Amphibacillus sediminis			
1220588	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus krulwichiae			
1220589	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Lysinibacillus			Lysinibacillus odysseyi			
1220594	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Parageobacillus			Parageobacillus caldoxylosilyticus			
1220596	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Geobacillus			Geobacillus zalihae			
1220705	Bacteria			Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio splendidus			
1220714	Viruses							Caudovirales		Myoviridae			Kleczkowskavirus			Rhizobium phage RHE			
1220924	Eukaryota	Fungi	Dikarya	Ascomycota	Pezizomycotina	Eurotiomycetes	Chaetothyriomycetidae	Chaetothyriales		Cyphellophoraceae			Cyphellophora			Cyphellophora europaea			
1221206	Viruses									Geminiviridae			Begomovirus			Soybean chlorotic spot virus			
1221208	Viruses									Parvoviridae	Densovirinae		Iteradensovirus			Lepidopteran iteradensovirus 4			
1221289	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter		Acinetobacter calcoaceticus/baumannii complex	Acinetobacter sp. TG27347			
1221291	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter			Acinetobacter baylyi			
1221302	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter			Acinetobacter sp. 528			
1221303	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter			Acinetobacter sp. TG19627			
1221304	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter			Acinetobacter sp. TG2027			
1221391	Viruses			Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Paramyxoviridae	Orthoparamyxovirinae		Henipavirus			Cedar henipavirus			
1221437	Viruses							Tymovirales		Betaflexiviridae	Trivirinae		Vitivirus			Grapevine virus F			
1221449	Viruses							Ortervirales		Caulimoviridae			Caulimovirus			Soybean Putnam virus			
1221500	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Fictibacillus			Fictibacillus phosphorivorans			
1221525	Bacteria			Proteobacteria		Alphaproteobacteria		Rhizobiales		Bartonellaceae			Bartonella			Bartonella queenslandensis			
1221547	Eukaryota	Fungi	Dikarya	Ascomycota	Taphrinomycotina	Taphrinomycetes		Taphrinales		Taphrinaceae			Taphrina			Taphrina antarctica			
1221835	Viruses							Caudovirales		Siphoviridae			Vieuvirus			Acinetobacter phage Bphi-B1251			
1221996	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Quasibacillus			Quasibacillus thermotolerans			
1222338	Viruses							Caudovirales		Myoviridae	Tevenvirinae		Krischvirus			Escherichia virus GEC3S			
1223259	Viruses							Caudovirales		Siphoviridae			Casadabanvirus			Pseudomonas phage JBD24			
1223260	Viruses							Caudovirales		Siphoviridae			Casadabanvirus			Pseudomonas phage JBD30			
1223261	Viruses							Caudovirales		Siphoviridae			Casadabanvirus			Pseudomonas phage JBD5			
1223262	Viruses							Caudovirales		Siphoviridae			Casadabanvirus			Pseudomonas phage JBD88a			
1223302	Viruses							Picornavirales		Picornaviridae			Limnipivirus			Limnipivirus A			
1223307	Bacteria			Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. PVA 94-07			
1223410	Bacteria			Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Altibacter			Altibacter lentus			
1223489	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Nocardia			Nocardia niwae			
1223493	Bacteria			Firmicutes		Bacilli		Lactobacillales		Aerococcaceae			Globicatella			Globicatella sanguinis			
1223494	Bacteria			Firmicutes		Bacilli		Lactobacillales		Enterococcaceae			Tetragenococcus			Tetragenococcus solitarius			
1223502	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Geobacillus			Geobacillus jurassicus			
1223503	Bacteria			Firmicutes		Bacilli		Bacillales		Bacillaceae			Parageobacillus			Parageobacillus toebii			
1223505	Bacteria			Actinobacteria		Actinobacteria		Micrococcales		Microbacteriaceae			Microbacterium			Microbacterium resistens			
1223506	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Moraxella			Moraxella lacunata			
1223508	Bacteria			Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Moraxella			Moraxella atlantae			
1223509	Bacteria			Actinobacteria		Actinobacteria		Micrococcales		Cellulomonadaceae			Cellulomonas			Cellulomonas iranensis			
1223513	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Corynebacteriaceae			Corynebacterium			Corynebacterium xerosis			
1223515	Bacteria			Actinobacteria		Actinobacteria		Corynebacteriales		Corynebacteriaceae			Corynebacterium			Corynebacterium humireducens			
1223517	Bacteria			Actinobacteria		Actinobacteria		Micrococcales		Microbacteriaceae			Curtobacterium			Curtobacterium ammoniigenes			
1223520	Bacteria			Proteobacteria		Alphaproteobacteria		Rhodospirillales		Acetobacteraceae			Neokomagataea			Neokomagataea thailandica			
1223521	Bacteria			Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae			Comamonas			Comamonas granuli			
1223523	Bacteria			Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces mobaraensis			
1223525	Bacteria			Actinobacteria		Actinobacteria		Micrococcales		Sanguibacteraceae			Sanguibacter			Sanguibacter suarezii			
1223526	Bacteria			Actinobacteria		Actinobacteria		Micrococcales		Intrasporangiaceae			Kribbia			Kribbia dieselivorans			
