	superkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	tribe	genus	subgenus	species group	species	subspecies
457401	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae			Escherichia			Escherichia sp. 4_1_40B	
457402	Bacteria	Firmicutes		Clostridia		Clostridiales		Eubacteriaceae			Eubacterium			Eubacterium sp. 3_1_31	
457406	Bacteria	Actinobacteria		Actinobacteria		Micromonosporales		Micromonosporaceae			Micromonospora			Micromonospora sp. M42	
457412	Bacteria	Firmicutes		Clostridia		Clostridiales		Ruminococcaceae			Ruminococcus			Ruminococcus sp. 5_1_39BFAA	
457415	Bacteria	Synergistetes		Synergistia		Synergistales		Synergistaceae			Synergistes			Synergistes sp. 3_1_syn1	
457416	Bacteria	Firmicutes		Negativicutes		Veillonellales		Veillonellaceae			Veillonella			Veillonella sp. 3_1_44	
457421	Bacteria	Firmicutes		Clostridia		Clostridiales								Clostridiales bacterium 1_7_47FAA	
457422	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae						Erysipelotrichaceae bacterium 2_2_44A	
457502	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae			Polaromonas			Polaromonas jejuensis	
457934	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodospirillales					Elioraea			Elioraea tepidiphila	
457944	Bacteria	Cyanobacteria				Nostocales		Nostocaceae			Nostoc			Nostoc sp. KVJ20	
458033	Bacteria	Acidobacteria		Blastocatellia							Chloracidobacterium			Chloracidobacterium thermophilum	
458197	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Serratia			Serratia nematodiphila	
458711	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfovibrionales		Desulfovibrionaceae			Halodesulfovibrio			Halodesulfovibrio marinisediminis	
459347	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Bacillus			Bacillus cecembensis	
459472	Bacteria	Firmicutes		Bacilli		Bacillales		Planococcaceae			Planomicrobium			Planomicrobium glaciei	
459515	Bacteria	Actinobacteria		Actinobacteria		Nakamurellales		Nakamurellaceae			Nakamurella			Nakamurella lactea	
459527	Bacteria	Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Saccharibacillus			Saccharibacillus kuerlensis	
460086	Bacteria	Actinobacteria		Actinobacteria		Propionibacteriales		Nocardioidaceae			Kribbella			Kribbella catacumbae	
460870	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus nodensis	
461393	Bacteria	Actinobacteria		Actinobacteria		Actinomycetales		Actinomycetaceae			Actinomyces			Actinomyces massiliensis	
461876	Bacteria	Firmicutes		Clostridia		Clostridiales		Clostridiaceae			Alkaliphilus			Alkaliphilus oremlandii	
462367	Bacteria	Bacteroidetes		Chitinophagia		Chitinophagales		Chitinophagaceae			Flavisolibacter			Flavisolibacter ginsengisoli	
462910	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Pontibacillus			Pontibacillus yanchengensis	
463014	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Alcaligenaceae			Bordetella			Bordetella flabilis	
463025	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Alcaligenaceae			Bordetella			Bordetella bronchialis	
463642	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. F-1	
464029	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Rhizobium			Rhizobium oryzae	
464322	Bacteria	Firmicutes		Negativicutes		Veillonellales		Veillonellaceae			Veillonella			Veillonella magna	
465541	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. Mg1	
465543	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces sp. SPB074	
465721	Bacteria	Proteobacteria		Gammaproteobacteria		Nevskiales		Sinobacteraceae			Steroidobacter			Steroidobacter denitrificans	
465820	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Microbacteriaceae			Curtobacterium			Curtobacterium oceanosedimentum	
466044	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae			Pannonibacter			Pannonibacter indicus	
466088	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter			Acinetobacter sp. Ver3	
466107	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfovibrionales		Desulfovibrionaceae			Desulfovibrio			Desulfovibrio litoralis	
466153	Bacteria	Planctomycetes		Planctomycetia		Planctomycetales		Isosphaeraceae			Singulisphaera			Singulisphaera acidiphila	
467085	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales					Candidatus Symbiothrix			Candidatus Symbiothrix dinenymphae	
467093	Bacteria	Actinobacteria		Acidimicrobiia		Acidimicrobiales		Ilumatobacteraceae			Ilumatobacter			Ilumatobacter nonamiensis	
467094	Bacteria	Actinobacteria		Acidimicrobiia		Acidimicrobiales		Ilumatobacteraceae			Ilumatobacter			Ilumatobacter coccineus	
467174	Bacteria	Proteobacteria		Alphaproteobacteria		Rickettsiales		Rickettsiaceae		Rickettsieae	Rickettsia		spotted fever group	Rickettsia hoogstraalii	
467180	Bacteria	Proteobacteria		Betaproteobacteria		Neisseriales		Chromobacteriaceae			Chromobacterium			Chromobacterium aquaticum	
467210	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Lachnoanaerobaculum			Lachnoanaerobaculum saburreum	
467661	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae						Rhodobacteraceae bacterium KLH11	
467750	Bacteria	Proteobacteria		Alphaproteobacteria		Rickettsiales		Anaplasmataceae			Candidatus Neoehrlichia			Candidatus Neoehrlichia lotoris	
468056	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Flavobacterium			Flavobacterium fluvii	
468911	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus hordei	
469553	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae			Delftia			Delftia sp. JD2	
469586	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides thetaiotaomicron	
469587	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides fragilis	
469588	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides sp. 2_1_22	
469589	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides sp. 2_1_33B	
469590	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides sp. 2_2_4	
469591	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Tannerellaceae			Parabacteroides			Parabacteroides sp. 20_3	
469592	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides sp. 3_1_19	
469593	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides sp. 3_1_40A	
469594	Bacteria	Actinobacteria		Actinobacteria		Bifidobacteriales		Bifidobacteriaceae			Bifidobacterium			Bifidobacterium longum	
469595	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae			Citrobacter		Citrobacter freundii complex	Citrobacter portucalensis	
469596	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae			Coprobacillus			Coprobacillus cateniformis	
469597	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae			Coprobacillus			Coprobacillus sp. 8_2_54BFAA	
469598	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae			Escherichia			Escherichia coli	
469608	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae			Klebsiella			Klebsiella variicola	
469609	Bacteria	Firmicutes		Bacilli		Lactobacillales		Streptococcaceae			Streptococcus			Streptococcus sp. 2_1_36FAA	
469610	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales								Burkholderiales bacterium 1_1_47	
469613	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae						Enterobacteriaceae bacterium 9_2_54FAA	
469614	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae						Erysipelotrichaceae bacterium 6_1_45	
470150	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Pseudomonadaceae			Pseudomonas			Pseudomonas taiwanensis	
470453	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Moraxella			Moraxella pluranimalium	
470565	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Prevotellaceae			Prevotella			Prevotella histicola	
470864	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Gracilibacillus			Gracilibacillus halophilus	
470866	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Salinimicrobium			Salinimicrobium terrae	
470931	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Erwiniaceae			Pantoea			Pantoea anthophila	
470934	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Erwiniaceae			Pantoea			Pantoea vagans	
471189	Bacteria	Actinobacteria		Coriobacteriia		Eggerthellales		Eggerthellaceae			Gordonibacter			Gordonibacter pamelaeae	
471223	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Geobacillus			Geobacillus sp. WCH70	
471499	Bacteria	Proteobacteria		Gammaproteobacteria		Cellvibrionales		Spongiibacteraceae			Dasania			Dasania marina	
471511	Bacteria	Actinobacteria		Actinobacteria		Bifidobacteriales		Bifidobacteriaceae			Bifidobacterium			Bifidobacterium bombi	
471514	Bacteria	Firmicutes		Bacilli		Bacillales		Alicyclobacillaceae			Alicyclobacillus			Alicyclobacillus ferrooxydans	
471825	Bacteria					Haloplasmatales		Haloplasmataceae			Haloplasma			Haloplasma contractile	
471827	Bacteria	Firmicutes		Clostridia		Clostridiales		Peptococcaceae			Candidatus Desulforudis			Candidatus Desulforudis audaxviator	
471858	Bacteria	Proteobacteria	delta/epsilon subdivisions	Epsilonproteobacteria		Campylobacterales		Helicobacteraceae			Helicobacter			Helicobacter magdeburgensis	
472113	Bacteria	Bacteroidetes		Bacteroidia		Marinilabiliales		Marinilabiliaceae			Geofilum			Geofilum rubicundum	
472158	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Nocardia			Nocardia altamirensis	
472175	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Phyllobacteriaceae			Nitratireductor			Nitratireductor basaltis	
472569	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Dermabacteraceae			Devriesea			Devriesea agamarum	
472693	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Erwiniaceae			Pantoea			Pantoea eucrina	
472695	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Erwiniaceae			Pantoea			Pantoea septica	
472705	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Erwiniaceae			Pantoea			Pantoea conspicua	
472963	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Anaerobacillus			Anaerobacillus alkalidiazotrophicus	
473531	Bacteria	Proteobacteria		Gammaproteobacteria		Chromatiales		Chromatiaceae			Nitrosococcus			Nitrosococcus watsonii	
473781	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sp. LH128	
475067	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Phyllobacteriaceae			Mesorhizobium			Mesorhizobium alhagi	
475254	Bacteria	Bacteroidetes		Sphingobacteriia		Sphingobacteriales		Sphingobacteriaceae			Pedobacter			Pedobacter borealis	
475375	Bacteria	Proteobacteria		Gammaproteobacteria		Thiotrichales		Francisellaceae			Francisella			Francisella sp. MA067296	
475795	Bacteria	Proteobacteria		Gammaproteobacteria		Cellvibrionales		Halieaceae			Pseudohaliea			Pseudohaliea rubra	
476157	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Erythrobacteraceae			Altererythrobacter			Altererythrobacter ishigakiensis	
476529	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae			Leisingera			Leisingera aquimarina	
476652	Bacteria	Firmicutes		Clostridia		Clostridiales		Peptococcaceae			Desulfosporosinus			Desulfosporosinus acididurans	
477195	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Agrobacterium			Agrobacterium sp. LY4	
477196	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Agrobacterium			Agrobacterium sp. TS43	
477197	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Agrobacterium			Agrobacterium sp. TS45	
477641	Bacteria	Actinobacteria		Actinobacteria		Geodermatophilales		Geodermatophilaceae			Modestobacter			Modestobacter marinus	
477666	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Bacteroidaceae			Bacteroides			Bacteroides graminisolvens	
477680	Bacteria	Bacteroidetes		Chitinophagia		Chitinophagales		Chitinophagaceae			Filimonas			Filimonas lacunae	
477689	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Alteromonadaceae			Aliiglaciecola			Aliiglaciecola lipolytica	
477976	Bacteria	Deferribacteres		Deferribacteres		Deferribacterales		Deferribacteraceae			Calditerrivibrio			Calditerrivibrio nitroreducens	
478741	Bacteria	Verrucomicrobia												Verrucomicrobia bacterium LP2A	
479106	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Micrococcaceae			Haematomicrobium			Haematomicrobium sanguinis	
479117	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Brevibacteriaceae			Brevibacterium			Brevibacterium ravenspurgense	
479893	Bacteria	Tenericutes		Mollicutes		Acholeplasmatales		Acholeplasmataceae			Candidatus Phytoplasma		16SrIII (X-disease group)	Candidatus Phytoplasma pruni	
479935	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodospirillales		Acetobacteraceae			Gluconobacter			Gluconobacter morbifer	
479936	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodospirillales		Acetobacteraceae			Commensalibacter			Commensalibacter intestini	
480071	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Virgibacillus			Virgibacillus siamensis	
480224	Bacteria	Chloroflexi		Chloroflexia		Chloroflexales	Chloroflexineae	Chloroflexaceae			Chloroflexus			Chloroflexus aurantiacus	
480284	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Virgibacillus			Virgibacillus soli	
480391	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Pediococcus			Pediococcus argentinicus	
480418	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium lepromatosis	
480520	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Myroides			Myroides profundi	
480813	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Erwiniaceae			Tatumella			Tatumella saanichensis	
480814	Bacteria	Proteobacteria		Gammaproteobacteria		Oceanospirillales		Halomonadaceae			Halomonas			Halomonas ilicicola	
480930	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus odoratitofui	
480931	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus capillatus	
481138	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bartonellaceae			Bartonella			Bartonella queenslandensis	
481139	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bartonellaceae			Bartonella			Bartonella rattaustraliani	
481183	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Tamlana			Tamlana agarivorans	
481446	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodobacterales		Rhodobacteraceae			Phaeobacter			Phaeobacter italicus	
481719	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus sunkii	
481720	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus otakiensis	
481722	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus kisonensis	
481723	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus rapi	
481743	Bacteria	Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus			Paenibacillus sp. Y412MC10	
482461	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Sediminibacillus			Sediminibacillus halophilus	
482564	Bacteria	Cyanobacteria			Oscillatoriophycideae	Oscillatoriales		Oscillatoriaceae			Oscillatoria			Oscillatoria nigro-viridis	
482957	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Burkholderiaceae			Burkholderia		Burkholderia cepacia complex	Burkholderia lata	
483011	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus fabifermentans	
483012	Bacteria	Firmicutes		Bacilli		Lactobacillales		Lactobacillaceae			Lactobacillus			Lactobacillus cacaonum	
483545	Bacteria	Actinobacteria		Actinobacteria		Streptosporangiales		Nocardiopsaceae			Thermobifida			Thermobifida halotolerans	
483547	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfuromonadales		Geobacteraceae			Geoalkalibacter			Geoalkalibacter subterraneus	
483908	Bacteria	Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus			Paenibacillus sp. P22	
483937	Bacteria	Firmicutes		Bacilli		Bacillales		Paenibacillaceae			Paenibacillus		Paenibacillus sonchi group	Paenibacillus riograndensis	
484429	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingobium			Sphingobium sp. YBL2	
484498	Bacteria	Proteobacteria		Gammaproteobacteria		Oceanospirillales		Oceanospirillaceae			Oleibacter			Oleibacter marinus	
484770	Bacteria	Firmicutes		Negativicutes		Selenomonadales		Sporomusaceae			Pelosinus			Pelosinus sp. UFO1	
485447	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Colwelliaceae			Thalassomonas			Thalassomonas actiniarum	
485602	Bacteria	Actinobacteria		Actinobacteria		Pseudonocardiales		Pseudonocardiaceae			Actinophytocola			Actinophytocola xinjiangensis	
487173	Bacteria	Firmicutes		Negativicutes		Veillonellales		Veillonellaceae			Dialister			Dialister succinatiphilus	
487174	Bacteria	Bacteroidetes		Bacteroidia		Bacteroidales		Barnesiellaceae			Barnesiella			Barnesiella intestinihominis	
487175	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Sutterellaceae			Parasutterella			Parasutterella excrementihominis	
487316	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter			Acinetobacter soli	
487317	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Aequorivita			Aequorivita capsosiphonis	
487319	Bacteria	Proteobacteria		Gammaproteobacteria		Alteromonadales		Shewanellaceae			Shewanella			Shewanella marina	
487514	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium kyorinense	
487698	Bacteria	Proteobacteria		Gammaproteobacteria		Xanthomonadales		Xanthomonadaceae			Stenotrophomonas			Stenotrophomonas pavanii	
487732	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Corynebacteriaceae			Corynebacterium			Corynebacterium ulceribovis	
487796	Bacteria	Bacteroidetes		Flavobacteriia										Flavobacteria bacterium MS024-2A	
487797	Bacteria	Bacteroidetes		Flavobacteriia										Flavobacteria bacterium MS024-3C	
488142	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Serratia			Serratia sp. SCBI	
